X,Y,OBJECTID,NOMBRE,ID,EXTERNO,DIRECCION,LOCALIDAD,ZONA_PLANEAMIENTO,EQUIPO,INTERSECCIONES_POR_EQUIPO,UBICACION,FECHA_INSTALACION,OPERACION,ZONA_AUTOMATICO,FUNCIONAMIENTO,IMPLEMENTACION,TIPO_INTER,GRUPOS_VEHICULARES,GRUPOS_BRT,GRUPOS_PEATONALES,GRUPOS_SONOROS,GRUPOS_CICLISTAS,FECHA_VIGENCIA,FUNCION_DETECTORES,DIRECCION_LARGA,BARRIO,CORREDOR,CLASIFICACION_INTERSECCION,ANO_INSTALACION,NOM_ESQUEMA,NOM_PLANEAMIENTO,NOM_ELECTRICO,URL_ESQUEMA,URL_PLANEAMIENTO,URL_NOM_ELECTRICO,GLOBALID
-74.063625186,4.65967811900003,36,1030,247,1030,KR 17 X CL 71A,BARRIOS UNIDOS,NORTE 1,C900,SENCILLA,SI,24/07/2000,NORMAL,1905,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,4",N/A,"22,24",N/A,NO,2021/03/18 00:00:01+00,N/A,KR 17 X CL 71A,BONANZA,NO,PEQUEÑA,2000,1030_20210318_Esquema.pdf,1030_20210318_Planeamiento.pdf,1030_20210318_Electrico.pdf,https://drive.google.com/file/d/1iMHiDsZg5890rDdaGia3mn4FOH2hNMun/preview?usp=drivesdk,https://drive.google.com/file/d/1GFSFeFRnz04y1pL_YeavH7yF4KUiIJsu/preview?usp=drivesdk,,7f2e3d68-0ae2-4bdf-91e2-e45df27f0ac1
-74.02755873,4.76442120700005,37,1031,1242,1031,AK 7 X CL 187C,USAQUEN,NORTE 1,C900,SENCILLA,SI,18/12/2011,NORMAL,1208,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,4,64",N/A,21,N/A,NO,2022/03/19 00:00:01+00,Brechas,AV ALBERTO LLERAS CAMARGO (AK 7) X CL 187C,HIPOTECHO OCCIDENTAL,AV. CARRERA 7,PEQUEÑA,2011,1031_20220319_Esquema.pdf,1031_20220319_Planeamiento.pdf,1031_20220319_Electrico.pdf,,https://drive.google.com/file/d/1ajbxjSgmSDcpiRJUxHGPOCTBq5tw58_e/preview?usp=drivesdk,,cd57d823-4d48-49ac-91f2-3040236821e8
-74.0267269569999,4.74741569900004,38,1032,1300,1032,KR 8 X AC 170,USAQUEN,NORTE 1,C900,SENCILLA,SI,20/03/2013,NORMAL,1202,CA-TA,DEFINITIVA,EXCLUSIVA PEATONAL,"3,4",N/A,"23,24 (Exc)",724,NO,2020/11/25 00:00:01+00,Activación de sonoros,KR 8 X AV SAN JUAN BOSCO (AC 170),PENSILVANIA,NO,PEQUEÑA,2013,1032_20201125_Esquema.pdf,1032_20201125_Planeamiento.pdf,1032_20201125_Electrico.pdf,,https://drive.google.com/file/d/1Xk7HYkqFuQ9HBJwHmGuSVp4lGqmyPo6u/preview?usp=drivesdk,,683a4790-caad-478d-912e-b8e24cc7b9f3
-74.055439158,4.71913405100003,39,1033,151,1033,KR 49 X AC 134,SUBA,NORTE 2,C900,DOBLE,NO,10/09/2001,NORMAL,1126,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,4,13",N/A,21213,N/A,NO,2020/12/07 00:00:01+00,Brechas,KR 49 X AV IBERIA (AC 134),QUESADA,NO,MEDIANA,2001,1033_20201207_Esquema.pdf,1033_20201207_Planeamiento.pdf,1033_20201207_Electrico.pdf,,https://drive.google.com/file/d/1QNaO1EIRAGCNrCX89FrMWoebzok0_cgt/preview?usp=drivesdk,,d1fccf81-1c54-4d95-afc9-08e4e83f607c
-74.0562695209999,4.71923066800002,40,1033,151,1033,KR 49 X AC 134,SUBA,NORTE 2,C900,DOBLE,SI,10/09/2001,NORMAL,1126,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,3,14",N/A,"22,32,214",N/A,NO,2020/12/07 00:00:01+00,Brechas,KR 50 X AV IBERIA (AC 134),LA ESPERANZA,NO,MEDIANA,2001,1033_20201207_Esquema.pdf,1033_20201207_Planeamiento.pdf,1033_20201207_Electrico.pdf,,https://drive.google.com/file/d/1QNaO1EIRAGCNrCX89FrMWoebzok0_cgt/preview?usp=drivesdk,,58399c26-8ed9-4c00-ae6e-ce677069a15a
-74.035028133,4.71350516700005,41,1034,22,1034,KR 10 X AC 134,USAQUEN,NORTE 1,C900,SENCILLA,SI,2/09/2002,NORMAL,1206,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,3,4,91,92",N/A,"21,24,33",N/A,NO,2021/03/13 00:00:01+00,N/A,KR 10 X AV CONTADOR (AC 134),SAMPER MENDOZA,NO,GRANDE,2002,1034_20210313_Esquema.pdf,1034_20210313_Planeamiento.pdf,1034_20210313_Electrico.pdf,https://drive.google.com/file/d/1BXAt1oMJ9OcVXmCRT-bno7JXNcn6Ya1G/preview?usp=drivesdk,https://drive.google.com/file/d/18SnUdvQN5yxkSD1Y85g06EVtOp-fZvDt/preview?usp=drivesdk,,8e2be165-0bb0-4bc4-ac98-8101b8433c24
-74.053738552,4.69081216300003,42,1035,137,1035,KR 21 X CL 104,USAQUEN,NORTE 1,ACTROS,DOBLE,NO,10/11/2006,NORMAL,1215,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,3,4A,12",N/A,"21,23,24A,212",N/A,NO,2021/02/25 00:00:01+00,N/A,KR 21 X CL 104,SANTANDER,NO,PEQUEÑA,2006,1035_20210225_Esquema.pdf,1035_20210225_Planeamiento.pdf,1035_20210225_Electrico.pdf,https://drive.google.com/file/d/1TzVCp2mcWcoEh6t9rREqk8imyrcBPoHC/preview?usp=drivesdk,https://drive.google.com/file/d/1WeGpGqnuIbxek6cFCSrgZ9QbWKekx5r8/preview?usp=drivesdk,,83f96c64-c4af-4fed-b9ce-9e192b2bcf94
-74.054017933,4.68915177800005,43,1035,137,1035,KR 21 X CL 104,USAQUEN,NORTE 1,ACTROS,DOBLE,SI,10/11/2006,NORMAL,1215,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2,3A,4,11",N/A,"22,23A,24,211",N/A,NO,2021/02/25 00:00:01+00,N/A,KR 21 X CL 103,SAN JOSE DE FONTIBON,NO,PEQUEÑA,2006,1035_20210225_Esquema.pdf,1035_20210225_Planeamiento.pdf,1035_20210225_Electrico.pdf,https://drive.google.com/file/d/1TzVCp2mcWcoEh6t9rREqk8imyrcBPoHC/preview?usp=drivesdk,https://drive.google.com/file/d/1WeGpGqnuIbxek6cFCSrgZ9QbWKekx5r8/preview?usp=drivesdk,,b6538d63-e8d8-4572-aca2-1d00d40e6952
-74.031948337,4.73816651300007,44,1036,1253,1036,AK 9 X AC 161,USAQUEN,NORTE 1,ACTROS,SENCILLA,SI,30/05/2012,NORMAL,1209,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,2,3",N/A,"22,23,31,33",N/A,42,2021/02/17 00:00:01+00,Brechas,AV LAUREANO GOMEZ (AK 9) X AV DE LAS ORQUÍDEAS (AC 161),SANTA ANA SUR,AV LAUREANO GOMEZ (AK 9),MEDIANA,2012,1036_20210217_Esquema.pdf,1036_20210217_Planeamiento.pdf,1036_20210217_Electrico.pdf,https://drive.google.com/file/d/1YZn5P_x4pokCwSj1-JV1lBLDDbsYxdXt/preview?usp=drivesdk,https://drive.google.com/file/d/1WoqWRyXY2jK-4Yp-lSIkbFWiqaPHUyVN/preview?usp=drivesdk,,6a90e7f7-86ec-4e58-9dc5-75472e96abe0
-74.0318805159999,4.74057388800003,45,1037,1252,1037,AK 9 X CL 163A,USAQUEN,NORTE 1,ACTROS,DOBLE,NO,30/05/2012,NORMAL,1209,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","2,4,11",N/A,"24,32,34,211",N/A,42,2021/02/25 00:00:01+00,N/A,AV LAUREANO GOMEZ (AK 9) X CL 163A,CIUDAD BERNA,AV LAUREANO GOMEZ (AK 9),MEDIANA,2012,1037_20210225_Esquema.pdf,1037_20210225_Planeamiento.pdf,1037_20210225_Electrico.pdf,https://drive.google.com/file/d/1hmKQVGAPsKrGQkGE_38Op1uwqqV5QtkP/preview?usp=drivesdk,https://drive.google.com/file/d/1gGWUDORW2QsuU5dpqes3ooiIpITCcDzO/preview?usp=drivesdk,,216febfd-8677-4c3d-8451-114a80089dda
-74.03181689,4.74291067300004,46,1037,1252,1037,AK 9 X CL 163A,USAQUEN,NORTE 1,ACTROS,DOBLE,SI,28/09/2012,NORMAL,1209,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,3,4A,12",N/A,"21,23,24A,312",N/A,412,2021/02/25 00:00:01+00,N/A,AV LAUREANO GOMEZ (AK 9) X CL 165,ESTACION CENTRAL,AV LAUREANO GOMEZ (AK 9),MEDIANA,2012,1037_20210225_Esquema.pdf,1037_20210225_Planeamiento.pdf,1037_20210225_Electrico.pdf,https://drive.google.com/file/d/1hmKQVGAPsKrGQkGE_38Op1uwqqV5QtkP/preview?usp=drivesdk,https://drive.google.com/file/d/1gGWUDORW2QsuU5dpqes3ooiIpITCcDzO/preview?usp=drivesdk,,1c63564f-504f-4cad-a7d5-70716f883455
-74.0263597009999,4.76044666100006,47,1038,1336,1038,AK 7 X CL 183,USAQUEN,NORTE 1,C900,SENCILLA,SI,23/06/2019,NORMAL,1208,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,6,7,91,93",N/A,"22,27,291,293",72.272.772.917.293,NO,2022/03/19 00:00:01+00,Activación de sonoros,AV ALBERTO LLERAS CAMARGO (AK 7) X AV SAN ANTONIO (AC 183),CENTRO ADMINISTRATIVO,AV. CARRERA 7,PEQUEÑA,2019,1038_20220319_Esquema.pdf,1038_20220319_Planeamiento.pdf,1038_20220319_Electrico.pdf,,https://drive.google.com/file/d/1ghGoek9UpHXfoqDZN9EzWCkYAcF7YJkX/preview?usp=drivesdk,,443dfcfb-ff9a-4d82-90a2-ef75b8e3bdd9
-74.0401514819999,4.73189930800004,48,1039,1290,1039,AK 15 X CL 151,USAQUEN,NORTE 1,C900,SENCILLA,SI,21/12/2012,NORMAL,1209,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,23,24,33","721, 723, 724, 733",NO,2021/02/17 00:00:01+00,"Brechas, Fases por demanda, Activación de sonoros",AV JORGE URIBE BOTERO (AK 15) X CL 151,EL CARMEN FONTIBON,NO,MEDIANA,2012,1039_20210217_Esquema.pdf,1039_20210217_Planeamiento.pdf,1039_20210217_Electrico.pdf,,https://drive.google.com/file/d/1y7Rwdnj0lcKv_xso5Oyaghsmm4npY2OP/preview?usp=drivesdk,,434ccefc-ce63-4369-94be-e88410e9420b
-74.0396691029999,4.76018074700005,49,1040,1562,1040,KR 18A X AC 183,USAQUEN,NORTE 1,C900,SENCILLA,SI,23/04/2017,NORMAL,1208,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","3,4,92",N/A,23292,7.237.292,NO,,Activación de sonoros,KR 18A X AV SAN ANTONIO (AC 183),SAN ANTONIO NOROCCIDENTAL,NO,PEQUEÑA,2017,,,,,,,addfa6f5-1420-4e12-98d6-75e8002f009e
-74.0333391039999,4.76023979600006,50,1041,1337,1041,KR 11 X AC 183,USAQUEN,NORTE 1,C900,SENCILLA,SI,3/07/2014,NORMAL,1208,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,93,94",N/A,"21,22,23,24,31,33,34","721, 722, 723, 724, 731, 732, 734",NO,2022/11/28 00:00:01+00,Activación de sonoros,KR 11 X AV SAN ANTONIO (AC 183),BELEN,NO,PEQUEÑA,2014,1041_20221128_Esquema.pdf,1041_20221128_Planeamiento.pdf,1041_20221128_Electrico.pdf,,https://drive.google.com/file/d/1iuZ9uEsEtp3R4y8SbFJzFFL3EbPNCwn5/preview?usp=drivesdk,,18f74e36-a195-44dd-b6a6-6ea45d71c1a3
-74.037300272,4.74911211800003,51,1042,1425,1042,KR 15 X AC 170,USAQUEN,NORTE 1,C900,SENCILLA,SI,27/05/2015,NORMAL,1202,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","3,4,91",N/A,"23,34,291",724,NO,2021/11/12 00:00:01+00,"Conteo, Brechas, Fases por demanda, Activación de sonoros",KR 15 X AV SAN JUAN BOSCO (AC 170),TIBABITA,NO,MEDIANA,2015,1042_20211112_Esquema.pdf,1042_20211112_Planeamiento.pdf,1042_20211112_Electrico.pdf,https://drive.google.com/file/d/1So0tPWtWDq9UncC1g-97avU0GHFEGYNA/preview?usp=drivesdk,https://drive.google.com/file/d/1kiFsIb_L46oSpjUg6AC3XOEiK2IURvfE/preview?usp=drivesdk,,c44d8102-051c-4ab1-b0db-0bd9e678a074
-74.0301005379999,4.76016066200003,52,1043,1563,1043,KR 8C X AC 183,USAQUEN,NORTE 1,C900,SENCILLA,SI,2/10/2018,NORMAL,1208,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","3,4,91,92",N/A,"23,24,291,292",72.372.472.917.292,NO,2020/11/21 00:00:01+00,Activación de sonoros,KR 8C x AV SAN ANTONIO (AC 183),TIBABITA,NO,PEQUEÑA,2018,1043_20201121_Esquema.pdf,1043_20201121_Planeamiento.pdf,1043_20201121_Electrico.pdf,,https://drive.google.com/file/d/1eBWUOcuLPOz9xnugCANC6jpJ5_iWeUPf/preview?usp=drivesdk,,eff1641a-33db-4b04-a55b-4a8e83c20f3b
-74.031336905,4.76019789200006,53,1044,1375,1044,KR 9 X AC 183,USAQUEN,NORTE 1,C900,SENCILLA,SI,17/11/2017,NORMAL,1208,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,13,14",N/A,"21,22,23,24,31,32","721, 722, 723, 724, 731, 732 (Desconectados)",NO,2023/02/06 00:00:01+00,Activación de sonoros,AV LAUREANO GOMEZ (KR 9) X AV SAN ANTONIO (AC 183),BANCO CENTRAL,AV LAUREANO GOMEZ (AK 9),PEQUEÑA,2017,1044_20230206_Esquema.pdf,1044_20230206_Planeamiento.pdf,1044_20230206_Electrico.pdf,,https://drive.google.com/file/d/1RAbHwJUgJhTUUmKFevNljkWmE6SSJGgh/preview?usp=drivesdk,,a20c05a8-2749-4af5-9adf-c607c5d163be
-74.057887092,4.66204592400004,54,1046,169,1046,KR 13 X CL 76,CHAPINERO,NORTE 1,ACTROS,DOBLE,SI,13/11/1994,NORMAL,1905,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,4",N/A,"21,22,24,34",721.722.724.734,NO,2021/03/18 00:00:01+00,Activación de sonoros,KR 13 X CL 76,SANTA BARBARA OCCIDENTAL,NO,PEQUEÑA,1994,1046_20210318_Esquema.pdf,1046_20210318_Planeamiento.pdf,1046_20210318_Electrico.pdf,https://drive.google.com/file/d/1qZv_zyMZOEGIAzmujuxSDALMagCQfsTp/preview?usp=drivesdk,https://drive.google.com/file/d/1jF0HbLo6WM68H1lr21C7FTDzKauA6gLZ/preview?usp=drivesdk,,50d99375-7020-46bb-bc23-323f80cf655d
-74.058604831,4.66250697700002,55,1046,169,1046,KR 13 X CL 76,CHAPINERO,NORTE 1,ACTROS,DOBLE,NO,13/11/1994,NORMAL,1905,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,14",N/A,"21A,31A,214,314","721A,7314",NO,2021/03/18 00:00:01+00,Activación de sonoros,KR 14 X CL 76,VERACRUZ,NO,PEQUEÑA,1994,1046_20210318_Esquema.pdf,1046_20210318_Planeamiento.pdf,1046_20210318_Electrico.pdf,https://drive.google.com/file/d/1qZv_zyMZOEGIAzmujuxSDALMagCQfsTp/preview?usp=drivesdk,https://drive.google.com/file/d/1jF0HbLo6WM68H1lr21C7FTDzKauA6gLZ/preview?usp=drivesdk,,8aa04059-f07f-4a66-9d18-370017569d9d
-74.0610762059999,4.66406803700005,56,1047,207,1047,AK 20 X CL 76,BARRIOS UNIDOS,NORTE 1,C900,DOBLE,NO,7/07/1993,PMT,1905,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,4,12A","1B,12B","24,31,34,212",N/A,NO,2022/12/23 00:00:01+00,"Conteo, Brechas",AV CARACAS (AK 20) X CL 76,LA ESTRADA,AV. CARACAS,GRANDE,1993,1047_20221223_Esquema.pdf,1047_20221223_Planeamiento.pdf,1047_20221223_Electrico.pdf,,https://drive.google.com/file/d/1gxOhBhgJ4TTYm0VFiWyrTBQVx5xT7y7l/preview?usp=drivesdk,,b2299992-416d-4ba1-8f60-2f315c7a9e84
-74.061477896,4.66180396900006,57,1047,207,1047,AK 20 X CL 76,BARRIOS UNIDOS,NORTE 1,C900,DOBLE,SI,7/07/1993,PMT,1905,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2A,3,11A,93","2B,11B","23,32,211",N/A,NO,2022/12/23 00:00:01+00,"Conteo, Brechas, Cola - Siguiente Intersección",AV CARACAS (AK 20) X CL 74,PATIO BONITO III,AV. CARACAS,GRANDE,1993,1047_20221223_Esquema.pdf,1047_20221223_Planeamiento.pdf,1047_20221223_Electrico.pdf,,https://drive.google.com/file/d/1gxOhBhgJ4TTYm0VFiWyrTBQVx5xT7y7l/preview?usp=drivesdk,,129cbb26-d755-4241-b973-30e75e3ce2fe
-74.06159966,4.65916210000006,58,1049,219,1049,AK 20 X AC 72,CHAPINERO,NORTE 1,C900,DOBLE,NO,9/04/1997,NORMAL,1905,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","2A,4,13,92A",N/A,"22A,24,292A,313",N/A,NO,2022/06/09 00:00:01+00,N/A,AV PASEO DEL COUNTRY (AK 15) X AV CHILE (AC 72),LAS MARGARITAS,AV. CARACAS,MEDIANA,1997,1049_20220609_Esquema.pdf,1049_20220609_Planeamiento.pdf,1049_20220609_Electrico.pdf,,https://drive.google.com/file/d/1E4yWxnUJphdtgjwIU3LNMdfskT0yNuOZ/preview?usp=drivesdk,,b93e4ea8-2ebf-4456-bb26-5b9f02995dfb
-74.061898803,4.65939010100004,59,1049,219,1049,AK 20 X AC 72,BARRIOS UNIDOS,NORTE 1,C900,DOBLE,SI,9/04/1997,NORMAL,1905,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1A,2,3,14","1B,2B","21,22,23,31,32,314",N/A,NO,2022/06/09 00:00:01+00,N/A,AV CARACAS (AK 20) X AV CHILE (AC 72),LAS FLORES,AV. CARACAS,GRANDE,1997,1049_20220609_Esquema.pdf,1049_20220609_Planeamiento.pdf,1049_20220609_Electrico.pdf,,https://drive.google.com/file/d/1E4yWxnUJphdtgjwIU3LNMdfskT0yNuOZ/preview?usp=drivesdk,,f1b1ac49-adbe-478c-a0de-a48536b9b427
-74.063001815,4.65261565500003,60,1050,239,1050,KR 13 X CL 66,CHAPINERO,NORTE 1,C900,SENCILLA,SI,30/06/1988,NORMAL,1905,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,3",N/A,"21,23",722,NO,2021/03/19 00:00:01+00,Activación de sonoros,KR 13 X CL 66,SAN CAYETANO,AV. CARACAS,PEQUEÑA,1988,1050_20210319_Esquema.pdf,1050_20210319_Planeamiento.pdf,1050_20210319_Electrico.pdf,https://drive.google.com/file/d/1-k8FTWyj7spAh8FNf0UEbSe2D4OPvrBe/preview?usp=drivesdk,https://drive.google.com/file/d/1dFf0c8SKWKWJhcvmzWp9ZRGTFIx2Ktuk/preview?usp=drivesdk,,5306086f-927b-407e-b405-d82b0c9fca7d
-74.063032569,4.67232461900005,61,1051,1654,1051,AK 24 X CL 84,BARRIOS UNIDOS,NORTE 1,C900,SENCILLA,SI,6/11/2019,NORMAL,1905,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,791,2,93,102",N/A,"21,22,293",N/A,41.42,2021/03/19 00:00:01+00,"Brechas, Fases por demanda",AK 24 X CL 84,N/A,NO,PEQUEÑA,2019,1051_20210319_Esquema.pdf,1051_20210319_Planeamiento.pdf,1051_20210319_Electrico.pdf,https://drive.google.com/file/d/1156erEIpTb1-n1DcGD9UBfl1hWzoYmOc/preview?usp=drivesdk,https://drive.google.com/file/d/1FfEryTJb9PrSSznHwHSYXPSir9v92PLj/preview?usp=drivesdk,,bb42a33e-6d31-4413-a940-193f2f2ada1f
-74.071340603,4.71909138000007,62,1055,1658,1055,KR 59 X CL 129,USAQUEN,NORTE 2,C900,SENCILLA,SI,4/11/2020,NORMAL,1125,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,3,4,7",N/A,"21,23,24","721, 723, 724",NO,2022/12/01 00:00:01+00,"Brechas, Fases por demanda, Fases por demanda invidentes",KR 59 X CL 129, ,NO,PEQUEÑA,2020,1055_20221201_Esquema.pdf,1055_20221201_Planeamiento.pdf,1055_20221201_Electrico.pdf,,https://drive.google.com/file/d/1fOubfkVUAbDcLd8UmgrrwpIrwAT4s5lh/preview?usp=drivesdk,,921b79c7-e2c6-42d3-96d9-e466d146fcf6
-74.060085973,4.64978508000007,63,1057,1660,1057,KR 8 X CL 65,CHAPINERO,NORTE 1,C900,SENCILLA,SI,15/03/2021,NORMAL,1903,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","2,3",N/A,"22,23,32,33",N/A,NO,2021/03/15 00:00:01+00,"Conteo, Brechas, Fases por demanda, Fases por demanda peatones",KR 8 X CL 65, ,NO,PEQUEÑA,2021,1057_20210315_Esquema.pdf,1057_20210315_Planeamiento.pdf,1057_20210315_Electrico.pdf,https://drive.google.com/file/d/1I0RV175jkRZBzKAINrkt8wq4s6lNMzlW/preview?usp=drivesdk,https://drive.google.com/file/d/1a1ltUic70rfzwKbrxx7aftGkBqcgaAf4/preview?usp=drivesdk,,9874a81e-1955-4868-ae17-6bb217f819e2
-74.065308004,4.65198548200004,64,1060,1665,1060,KR 15 X CL 64,BARRIOS UNIDOS,NORTE 1,C900,SENCILLA,SI,19/02/2021,NORMAL,1905,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,4",N/A,"21,24,31,34",721.724.731.734,NO,2021/03/25 00:00:01+00,"Brechas, Fases por demanda invidentes",KR 15 X CL 64, ,NO,PEQUEÑA,2021,1060_20210325_Esquema.pdf,1060_20210325_Planeamiento.pdf,1060_20210325_Electrico.pdf,https://drive.google.com/file/d/1Dnk8_B46xZY__3Ln_ifx-8XafvoCBMyd/preview?usp=drivesdk,https://drive.google.com/file/d/1NNJYSjfl_tTwQLKQ5-MmtOobwWyl3m1x/preview?usp=drivesdk,,07f22752-3627-46ec-a042-42a606e24b7c
-74.0367871879999,4.72173793600007,65,1061,1657,1061,KR 12 X CL 142,USAQUEN,NORTE 1,C900,SENCILLA,SI,17/03/2021,NORMAL,1203,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4",N/A,"21,22,23,24",N/A,NO,2022/10/31 00:00:01+00,"Conteo, Brechas",KR 12 X CL 142, ,NO,PEQUEÑA,2021,1061_20221031_Esquema.pdf,1061_20221031_Planeamiento.pdf,1061_20221031_Electrico.pdf,,https://drive.google.com/file/d/12l2SPSL5KgKZYquucjD9YFhtp5ExRKZC/preview?usp=drivesdk,,f72d4755-3e95-4378-bd30-51ae0f41467b
-74.039671109,4.73479385500002,66,1064,1676,1064,AK 15 X AC 153,USAQUEN,NORTE 1,C900,SENCILLA,SI,21/04/2020,NORMAL,1201,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,3,4,5,6,13,14",N/A,"21,24,213","721, 724, 7213",NO,2021/02/18 00:00:01+00,N/A,AV JORGE URIBE BOTERO (AK 15) X AV DE LA SIRENA (AC 153), ,NO,MEDIANA,2020,1064_20210218_Esquema.pdf,1064_20210218_Planeamiento.pdf,1064_20210218_Electrico.pdf,,https://drive.google.com/file/d/1eLPTXeqxpwxs_un6QgrCv3mLlaW-aRbq/preview?usp=drivesdk,,d49a4037-208e-4db0-9b87-9810d2a7a19a
-74.0369490109999,4.73347737100005,67,1065,1677,1065,KR 14 X AC 153,USAQUEN,NORTE 1,C900,SENCILLA,SI,21/04/2020,NORMAL,1201,RP-TF,DEFINITIVA,EXCLUSIVA PEATONAL,"3,4",N/A,"23,24","723, 724",NO,2021/02/18 00:00:01+00,N/A,KR 14 X AV DE LA SIRENA (AC 153), ,NO,PEQUEÑA,2020,1065_20210218_Esquema.pdf,1065_20210218_Planeamiento.pdf,1065_20210218_Electrico.pdf,,https://drive.google.com/file/d/1jcUCYWdjEc8EvRKw3cG2RjPi1qGltrN1/preview?usp=drivesdk,,ab162dd4-7c17-4883-bf4d-203777d54c7d
-74.102894952,4.69349534500003,68,1067,1673,1067,KR 81A X AC 72,ENGATIVA,NORTE 2,C900,SENCILLA,SI,20/03/2021,NORMAL,1308,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL","1,2,3,4,5",N/A,"21,22,23,24,33,34",N/A,NO,2022/02/18 00:00:01+00,Cola - Siguiente Intersección,KR 81A X AV. CHILE (AC 72), ,NO,PEQUEÑA,2021,1067_20220218_Esquema.pdf,1067_20220218_Planeamiento.pdf,1067_20220218_Electrico.pdf,,https://drive.google.com/file/d/10OBzUKOdlIPPCyKilXyIdmjnQhTsdjas/preview?usp=drivesdk,,2e40ffd1-cdcc-400e-b0f3-154554688dcf
-74.0433400639999,4.73856168000003,69,1069,51,1069,AK 19 X CL 159,USAQUEN,NORTE 1,ACTROS,SENCILLA,SI,10/11/1994,NORMAL,1201,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, BICIUSUARIOS","1,2,3,4",N/A,"21,22,23,24,31,32",722.723.724.731,41.42,2020/12/16 00:00:01+00,"Conteo, Brechas, Fases por demanda invidentes",AV SANTA BARBARA (AK 19) X CL 159,EL CHICO,NO,MEDIANA,1994,1069_20201216_Esquema.pdf,1069_20201216_Planeamiento.pdf,1069_20201216_Electrico.pdf,,https://drive.google.com/file/d/1pnkbJn_QUe6__Uz0a-6AJH1vmg6X3ckV/preview?usp=drivesdk,,8f578011-d3a9-458a-a093-1d3ff2d13adf
-74.063929324,4.65307422600006,70,1072,254,1072,AK 14 X CL 66,BARRIOS UNIDOS,NORTE 1,C900,DOBLE,SI,7/10/1980,NORMAL,1905,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","1A,3,12A","1B,12B","21,23,312",N/A,NO,2021/08/27 00:00:01+00,"Conteo, Brechas",AV CARACAS (AK 14) X CL 66,CIUDAD TECHO II,AV. CARACAS,GRANDE,1980,1072_20210827_Esquema.pdf,1072_20210827_Planeamiento.pdf,1072_20210827_Electrico.pdf,https://drive.google.com/file/d/1xfc1M8YcYc4qyZzaxJESm3yivWGdLSra/preview?usp=drivesdk,https://drive.google.com/file/d/1L_nR1ygqLCyIB0wk07k0k4DF16yXTO5F/preview?usp=drivesdk,,7b984213-69ee-467d-aa3f-bed34f7a0c4b
-74.0643024189999,4.65138538900004,71,1072,254,1072,AK 14 X CL 66,BARRIOS UNIDOS,NORTE 1,C900,DOBLE,NO,7/10/1980,NORMAL,1905,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL","2A,4,11A","2B,11B","22,24,311",N/A,NO,2021/08/27 00:00:01+00,"Conteo, Brechas",AV CARACAS (AK 14) X CL 64,NUEVO MUZU,AV. CARACAS,GRANDE,1980,1072_20210827_Esquema.pdf,1072_20210827_Planeamiento.pdf,1072_20210827_Electrico.pdf,https://drive.google.com/file/d/1xfc1M8YcYc4qyZzaxJESm3yivWGdLSra/preview?usp=drivesdk,https://drive.google.com/file/d/1L_nR1ygqLCyIB0wk07k0k4DF16yXTO5F/preview?usp=drivesdk,,453b1277-255e-4870-bf7f-b6dbe31db6b9
